#Time,X,Y,Z,CONF
000196.470,0.62,0.78,0.06,94
000196.570,0.65,0.76,0.00,92
000196.670,0.63,0.78,0.11,59
000196.770,0.61,0.78,0.13,85
000196.870,0.61,0.79,0.16,84
000196.970,0.59,0.81,0.22,55
000197.070,0.59,0.81,0.26,72
000197.170,0.61,0.80,0.13,84
000197.270,0.61,0.79,0.03,83
000197.370,0.61,0.80,0.07,86
000197.470,0.62,0.77,0.00,89
000197.570,0.63,0.76,-0.06,87
000197.670,0.62,0.77,0.03,78
000197.770,0.62,0.78,-0.06,76
000197.870,0.63,0.77,-0.09,92
000197.970,0.60,0.79,0.02,65
000198.070,0.62,0.77,0.07,89
000198.170,0.62,0.78,0.10,87
000198.270,0.62,0.78,0.11,93
000198.370,0.64,0.76,0.02,86
000198.470,0.61,0.78,0.12,61
000198.570,0.62,0.80,0.20,59
000198.670,0.63,0.79,0.17,96
000198.770,0.63,0.78,0.06,84
000198.870,0.63,0.78,0.08,93
000198.970,0.63,0.79,0.11,87
000199.070,0.63,0.79,0.12,92
000199.170,0.62,0.80,0.20,58
000199.270,0.63,0.79,0.10,91
000199.370,0.63,0.78,0.15,84
000199.470,0.62,0.78,0.17,83
000199.570,0.61,0.78,0.15,94
000199.670,0.60,0.80,0.13,88
000199.770,0.58,0.81,0.21,57
000199.870,0.60,0.80,0.18,94
000199.970,0.59,0.82,0.22,71
000200.070,0.60,0.81,0.21,91
000200.170,0.61,0.80,0.20,92
000200.270,0.61,0.79,0.23,76
000200.370,0.62,0.78,0.14,94
000200.470,0.61,0.80,0.21,61
000200.570,0.61,0.79,0.21,87
000200.670,0.63,0.80,0.11,89
000200.770,0.61,0.81,0.19,59
000200.870,0.62,0.79,0.07,82
000200.970,0.62,0.78,0.08,94
000201.080,0.61,0.78,0.14,79
000201.180,0.62,0.78,0.16,85
000201.280,0.59,0.80,0.21,62
000201.380,0.61,0.79,0.11,90
000201.480,0.60,0.81,0.18,64
000201.580,0.59,0.82,0.22,66
000201.680,0.60,0.81,0.21,92
000201.780,0.57,0.83,0.25,59
000201.880,0.58,0.81,0.24,86
000201.980,0.60,0.80,0.11,81
000202.080,0.58,0.81,0.19,59
000202.180,0.58,0.81,0.24,63
000202.280,0.58,0.80,0.23,87
000202.380,0.60,0.79,0.10,82
000202.480,0.58,0.81,0.15,72
000202.580,0.58,0.80,0.16,86
000202.680,0.58,0.80,0.18,84
000202.780,0.59,0.80,0.14,97
000202.880,0.61,0.79,0.14,94
000202.980,0.62,0.79,0.16,84
000203.080,0.63,0.79,0.16,93
000203.180,0.63,0.78,0.18,84
000203.280,0.61,0.79,0.25,57
000203.380,0.62,0.78,0.13,88
000203.480,0.60,0.80,0.20,60
000203.580,0.60,0.79,0.18,93
000203.680,0.62,0.78,0.08,89
000203.780,0.60,0.78,0.16,64
