#Time,X,Y,Z,CONF
000136.340,0.56,0.86,0.24,55
000136.440,0.56,0.86,0.28,59
000136.540,0.56,0.87,0.31,56
000136.640,0.58,0.83,0.16,82
000136.740,0.57,0.83,0.22,67
000136.840,0.57,0.84,0.27,57
000136.940,0.60,0.81,0.10,64
000137.040,0.62,0.79,0.02,91
000137.140,0.63,0.78,-0.04,89
000137.240,0.64,0.76,-0.09,84
000137.340,0.61,0.79,0.03,57
000137.440,0.60,0.82,0.11,66
000137.540,0.63,0.79,-0.03,63
000137.640,0.62,0.79,0.03,86
000137.740,0.61,0.81,0.12,63
000137.840,0.62,0.80,0.18,73
000137.940,0.62,0.80,0.15,95
000138.040,0.61,0.81,0.16,86
000138.140,0.63,0.78,0.07,91
000138.240,0.61,0.81,0.10,79
000138.340,0.61,0.81,0.04,92
000138.450,0.59,0.83,0.12,61
000138.550,0.61,0.81,0.16,81
000138.650,0.60,0.81,0.21,73
000138.750,0.61,0.81,0.22,81
000138.850,0.64,0.77,0.07,69
000138.950,0.63,0.77,0.09,90
000139.050,0.64,0.76,0.03,91
000139.150,0.62,0.80,0.12,61
000139.250,0.63,0.78,0.03,86
000139.350,0.61,0.80,0.13,56
000139.450,0.61,0.80,0.17,79
000139.550,0.62,0.80,0.16,93
000139.650,0.60,0.81,0.22,58
000139.750,0.59,0.81,0.19,91
000139.850,0.61,0.80,0.07,81
000139.950,0.62,0.78,-0.01,85
000140.050,0.61,0.79,0.10,59
000140.150,0.59,0.81,0.10,86
000140.250,0.61,0.80,-0.03,63
000140.350,0.60,0.81,0.08,58
000140.450,0.59,0.81,0.14,78
000140.550,0.60,0.80,0.18,79
000140.650,0.59,0.82,0.24,57
000140.750,0.58,0.83,0.28,59
000140.850,0.60,0.82,0.27,86
000140.950,0.58,0.82,0.30,59
000141.050,0.57,0.82,0.33,62
000141.150,0.57,0.83,0.34,63
000141.250,0.60,0.80,0.15,63
000141.350,0.62,0.78,0.06,90
000141.450,0.61,0.80,0.15,59
000141.550,0.59,0.81,0.21,61
000141.650,0.59,0.80,0.22,84
000141.750,0.58,0.83,0.27,57
000141.850,0.60,0.80,0.16,92
000141.950,0.62,0.78,0.06,89
000142.050,0.63,0.76,-0.05,70
000142.150,0.61,0.79,0.07,58
000142.250,0.63,0.77,-0.05,68
000142.350,0.60,0.80,0.06,61
000142.450,0.59,0.82,0.14,58
000142.550,0.60,0.81,0.04,80
000142.650,0.61,0.80,0.04,97
000142.750,0.58,0.84,0.12,57
000142.850,0.62,0.80,-0.01,68
000142.950,0.61,0.81,0.04,82
000143.050,0.60,0.83,0.14,57
000143.150,0.61,0.82,0.16,87
000143.250,0.61,0.79,0.07,90
000143.350,0.63,0.78,0.00,91
000143.460,0.62,0.78,0.07,81
