#Time,X,Y,Z,CONF
000134.100,0.55,0.88,0.24,60
000134.200,0.57,0.85,0.13,88
000134.300,0.59,0.82,0.05,91
000134.400,0.59,0.81,-0.05,74
000134.500,0.56,0.84,0.06,53
000134.600,0.56,0.84,0.08,87
000134.700,0.54,0.86,0.15,55
000134.800,0.59,0.81,0.01,65
000134.900,0.58,0.84,0.11,56
000135.000,0.60,0.82,-0.03,62
000135.100,0.61,0.80,-0.09,83
000135.200,0.59,0.83,0.02,62
000135.300,0.57,0.86,0.12,53
000135.400,0.60,0.81,0.01,79
000135.500,0.57,0.84,0.11,51
000135.600,0.61,0.81,-0.01,70
000135.700,0.62,0.79,-0.06,88
000135.810,0.61,0.79,-0.13,73
000135.910,0.58,0.83,-0.02,58
000136.010,0.56,0.85,0.09,56
000136.110,0.59,0.82,0.03,94
000136.210,0.58,0.83,0.07,79
000136.310,0.61,0.79,-0.01,85
000136.410,0.57,0.82,0.10,50
000136.510,0.55,0.84,0.18,53
000136.610,0.54,0.86,0.22,61
000136.710,0.52,0.88,0.25,56
000136.810,0.53,0.89,0.29,60
000136.910,0.52,0.88,0.32,56
000137.010,0.52,0.90,0.32,62
000137.110,0.52,0.91,0.33,57
000137.210,0.51,0.91,0.34,61
000137.310,0.51,0.91,0.35,57
000137.410,0.57,0.85,0.15,64
000137.510,0.56,0.86,0.21,59
000137.610,0.54,0.89,0.25,52
000137.710,0.58,0.85,0.09,69
000137.810,0.55,0.88,0.15,61
000137.910,0.59,0.85,0.00,64
000138.010,0.60,0.82,-0.05,86
000138.110,0.63,0.80,-0.15,63
000138.210,0.59,0.84,-0.02,56
000138.310,0.58,0.85,0.09,56
000138.410,0.56,0.86,0.16,62
000138.510,0.54,0.88,0.21,56
000138.610,0.58,0.84,0.05,65
000138.710,0.60,0.81,0.02,97
000138.810,0.62,0.79,-0.01,97
000138.910,0.58,0.83,0.08,55
000139.010,0.60,0.81,-0.01,84
000139.110,0.57,0.85,0.07,61
000139.210,0.55,0.86,0.14,59
000139.310,0.57,0.84,0.06,90
000139.410,0.58,0.82,-0.02,81
000139.510,0.55,0.85,0.07,55
000139.610,0.58,0.83,-0.05,63
000139.710,0.61,0.82,-0.15,62
000139.810,0.62,0.80,-0.18,84
000139.910,0.59,0.83,-0.04,58
000140.010,0.63,0.79,-0.13,66
000140.110,0.59,0.83,0.01,51
000140.210,0.57,0.84,0.10,60
000140.310,0.55,0.87,0.15,61
000140.410,0.59,0.84,0.05,85
000140.510,0.57,0.86,0.12,62
000140.610,0.59,0.83,0.04,90
000140.720,0.62,0.80,-0.03,87
000140.820,0.64,0.78,-0.05,94
000140.920,0.60,0.83,0.04,58
000141.020,0.61,0.81,-0.02,88
000141.120,0.60,0.83,0.08,59
000141.220,0.56,0.85,0.16,54
000141.320,0.55,0.86,0.21,61
000141.420,0.59,0.82,0.10,88
000141.520,0.60,0.80,0.03,91
000141.620,0.63,0.78,-0.08,68
000141.720,0.64,0.77,-0.16,64
000141.820,0.60,0.81,-0.03,59
000141.920,0.58,0.83,0.08,54
000142.020,0.61,0.79,0.00,88
000142.120,0.59,0.82,0.10,60
000142.220,0.61,0.80,-0.04,63
000142.320,0.64,0.79,-0.13,65
000142.420,0.64,0.78,-0.16,86
000142.520,0.62,0.79,-0.10,90
000142.620,0.61,0.80,0.04,58
000142.720,0.63,0.79,-0.01,94
000142.820,0.59,0.82,0.09,55
000142.920,0.57,0.85,0.15,58
000143.020,0.60,0.82,0.10,97
000143.120,0.62,0.80,-0.04,62
000143.220,0.61,0.79,-0.09,82
000143.320,0.63,0.77,-0.17,64
000143.420,0.65,0.76,-0.24,63
000143.520,0.62,0.80,-0.08,56
000143.620,0.59,0.83,0.03,61
000143.720,0.56,0.84,0.11,58
000143.820,0.53,0.86,0.16,60
000143.920,0.53,0.88,0.22,59
000144.020,0.52,0.89,0.25,59
000144.120,0.55,0.86,0.14,91
000144.220,0.59,0.83,-0.00,62
000144.320,0.61,0.81,-0.11,63
000144.420,0.57,0.84,0.00,56
000144.520,0.54,0.86,0.09,57
000144.620,0.53,0.89,0.15,58
000144.720,0.53,0.90,0.20,62
000144.820,0.53,0.89,0.25,57
000144.920,0.51,0.90,0.29,54
000145.020,0.50,0.90,0.33,51
000145.120,0.55,0.86,0.23,97
000145.220,0.54,0.88,0.26,58
000145.320,0.57,0.85,0.14,88
000145.420,0.60,0.82,0.02,77
000145.520,0.58,0.84,0.12,54
000145.630,0.60,0.81,0.03,85
000145.730,0.57,0.84,0.11,56
